,Fighter,W/L,Date,Method,Round,Time,Method Code,Total Fight Time (Sec),KD,Sig. Str. Landed,Sig. Str. Attempted,Sig. Str. %,Total Str. Landed,Total Str. Attempted,Total Str. %,TD Landed,TD Attempted,TD %,Sub. Attempted,Sub. Successful,Sub. %,Ctrl Time (Sec),Opp. KD,Opp. Sig. Str. Landed,Opp. Sig. Str. Attempted,Opp. Sig. Str. %,Opp. Total Str. Landed,Opp. Total Str. Attempted,Opp. Total Str. %,Opp. TD Landed,Opp. TD Attempted,Opp. TD %,Opp. Sub. Attempted,Opp. Sub. Successful,Opp. Sub. %,Opp. Ctrl Time (Sec),Opp. Fighter,Opp. Fighter Code,Target
954,Luke Barnatt,loss,2015-05-16,U-DEC,3.0,5:00,6,1200,0.0,42.0,96.0,0.43,98.0,154.0,0.64,1.0,2.0,0.5,0.0,0.0,N/A,5.0,0.0,35.0,71.0,0.49,43.0,79.0,0.54,9.0,16.0,0.56,0.0,0.0,N/A,475.0,Mark Munoz,737,0
955,Luke Barnatt,loss,2014-11-22,S-DEC,3.0,5:00,4,1200,0.0,34.0,130.0,0.26,41.0,137.0,0.3,0.0,1.0,0.0,0.0,0.0,N/A,9.0,1.0,48.0,110.0,0.43,62.0,127.0,0.49,0.0,2.0,0.0,2.0,0.0,0,221.0,Roger Narvaez,922,0
956,Luke Barnatt,loss,2014-05-31,S-DEC,3.0,5:00,4,1200,0.0,44.0,187.0,0.23,44.0,187.0,0.24,0.0,1.0,0.0,0.0,0.0,N/A,30.0,0.0,48.0,161.0,0.29,49.0,166.0,0.3,1.0,3.0,0.33,0.0,0.0,N/A,41.0,Sean Strickland,965,0
957,Luke Barnatt,win,2014-03-08,KO/TKO,1.0,4:24,2,264,0.0,45.0,117.0,0.38,45.0,117.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,1.0,0.0,25.0,56.0,0.44,32.0,64.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,2.0,Mats Nilsson,752,1
958,Luke Barnatt,win,2013-10-26,SUB,2.0,2:12,5,732,2.0,39.0,108.0,0.36,42.0,111.0,0.38,1.0,1.0,1.0,1.0,1.0,1.0,46.0,0.0,26.0,67.0,0.38,26.0,67.0,0.39,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Andrew Craig,68,1
959,Luke Barnatt,win,2013-04-13,U-DEC,3.0,5:00,6,1200,0.0,113.0,232.0,0.48,119.0,238.0,0.5,1.0,2.0,0.5,1.0,0.0,0,42.0,0.0,95.0,212.0,0.44,104.0,223.0,0.47,2.0,12.0,0.16,0.0,0.0,N/A,213.0,Collin Hart,228,1
960,Phil Baroni,loss,2012-12-31,U-DEC,3.0,5:00,6,1200,0.0,51.0,118.0,0.43,114.0,201.0,0.57,2.0,6.0,0.33,0.0,0.0,N/A,N/A,0.0,56.0,107.0,0.52,123.0,177.0,0.69,1.0,2.0,0.5,0.0,0.0,N/A,N/A,Hayato Sakurai,421,0
961,Phil Baroni,loss,2011-01-01,KO/TKO,1.0,4:20,2,260,1.0,11.0,16.0,0.68,23.0,29.0,0.79,0.0,0.0,N/A,1.0,0.0,0,109,1.0,22.0,31.0,0.7,25.0,34.0,0.74,0.0,3.0,0.0,0.0,0.0,N/A,44,Brad Tavares,125,0
962,Phil Baroni,loss,2009-11-21,U-DEC,3.0,5:00,6,1200,0.0,51.0,140.0,0.36,103.0,200.0,0.52,1.0,4.0,0.25,0.0,0.0,N/A,136,0.0,134.0,222.0,0.6,147.0,236.0,0.62,0.0,1.0,0.0,0.0,0.0,N/A,328,Amir Sadollah,55,0
963,Phil Baroni,loss,2009-06-06,U-DEC,3.0,5:00,6,1200,0.0,16.0,48.0,0.33,67.0,105.0,0.64,2.0,4.0,0.5,0.0,0.0,N/A,207,0.0,58.0,106.0,0.54,75.0,126.0,0.6,4.0,7.0,0.57,2.0,0.0,0,223,Joe Riggs,538,0
964,Phil Baroni,loss,2008-05-31,KO/TKO,1.0,1:11,2,71,0.0,3.0,13.0,0.23,5.0,15.0,0.33,1.0,3.0,0.33,0.0,0.0,N/A,N/A,0.0,10.0,18.0,0.55,11.0,19.0,0.58,0.0,0.0,N/A,2.0,0.0,0,N/A,Joey Villasenor,544,0
965,Phil Baroni,loss,2007-06-22,SUB,2.0,4:15,5,855,0.0,43.0,88.0,0.48,52.0,100.0,0.52,3.0,5.0,0.6,0.0,0.0,N/A,N/A,1.0,101.0,129.0,0.78,159.0,191.0,0.83,0.0,0.0,N/A,2.0,1.0,0.5,N/A,Frank Shamrock,379,0
966,Phil Baroni,win,2006-10-21,SUB,1.0,3:20,5,200,0.0,14.0,15.0,0.93,55.0,67.0,0.82,1.0,1.0,1.0,3.0,1.0,0.3333333333333333,N/A,0.0,0.0,1.0,0.0,5.0,6.0,0.83,0.0,0.0,N/A,0.0,0.0,N/A,N/A,Yosuke Nishijima,1119,1
967,Phil Baroni,loss,2006-06-04,U-DEC,2.0,5:00,6,900,0.0,42.0,141.0,0.29,108.0,224.0,0.48,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,61.0,114.0,0.53,138.0,193.0,0.72,2.0,7.0,0.28,2.0,0.0,0,N/A,Kazuo Misaki,620,0
968,Phil Baroni,win,2006-04-02,KO/TKO,1.0,0:25,2,25,1.0,10.0,19.0,0.52,12.0,22.0,0.55,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,1.0,4.0,0.25,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,N/A,N/A,Yuki Kondo,1120,1
969,Phil Baroni,loss,2005-09-25,U-DEC,2.0,5:00,6,900,0.0,16.0,31.0,0.51,55.0,77.0,0.71,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,6.0,14.0,0.42,76.0,94.0,0.81,3.0,5.0,0.6,4.0,0.0,0,N/A,Ikuhisa Minowa,447,0
970,Phil Baroni,win,2005-07-17,KO/TKO,1.0,1:40,2,100,1.0,10.0,29.0,0.34,10.0,29.0,0.34,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,13.0,24.0,0.54,13.0,24.0,0.54,0.0,0.0,N/A,0.0,0.0,N/A,N/A,Ryo Chonan,943,1
971,Phil Baroni,win,2005-05-22,KO/TKO,2.0,2:04,2,724,1.0,54.0,116.0,0.46,97.0,164.0,0.59,1.0,1.0,1.0,0.0,0.0,N/A,N/A,0.0,24.0,78.0,0.3,70.0,131.0,0.53,3.0,4.0,0.75,1.0,0.0,0,N/A,Ikuhisa Minowa,447,1
972,Phil Baroni,loss,2005-02-05,SUB,3.0,4:19,5,1159,0.0,17.0,40.0,0.42,73.0,102.0,0.72,4.0,6.0,0.66,0.0,0.0,N/A,376,0.0,16.0,49.0,0.32,90.0,136.0,0.66,1.0,4.0,0.25,1.0,1.0,1.0,262,Pete Sell,872,0
973,Phil Baroni,loss,2004-06-19,U-DEC,3.0,5:00,6,1200,0.0,23.0,67.0,0.34,60.0,104.0,0.58,0.0,1.0,0.0,0.0,0.0,N/A,3,0.0,73.0,102.0,0.71,118.0,148.0,0.8,5.0,12.0,0.41,0.0,0.0,N/A,365,Evan Tanner,362,0
974,Phil Baroni,loss,2003-11-21,KO/TKO,1.0,4:42,2,282,2.0,17.0,32.0,0.53,29.0,45.0,0.64,0.0,0.0,N/A,0.0,0.0,N/A,14,0.0,28.0,34.0,0.82,40.0,46.0,0.87,1.0,4.0,0.25,0.0,0.0,N/A,147,Evan Tanner,362,0
975,Phil Baroni,loss,2003-02-28,U-DEC,3.0,5:00,6,1200,0.0,44.0,73.0,0.6,83.0,113.0,0.73,1.0,2.0,0.5,0.0,0.0,N/A,48,0.0,40.0,76.0,0.52,180.0,230.0,0.78,4.0,13.0,0.3,2.0,0.0,0,612,Matt Lindland,761,0
976,Phil Baroni,win,2002-09-27,KO/TKO,1.0,0:18,2,18,1.0,8.0,13.0,0.61,8.0,13.0,0.62,0.0,0.0,N/A,0.0,0.0,N/A,0,0.0,1.0,7.0,0.14,1.0,7.0,0.14,0.0,0.0,N/A,0.0,0.0,N/A,0,Dave Menne,283,1
977,Phil Baroni,win,2002-05-10,KO/TKO,1.0,2:59,2,179,0.0,11.0,23.0,0.47,19.0,33.0,0.58,0.0,2.0,0.0,0.0,0.0,N/A,51,0.0,9.0,15.0,0.6,9.0,15.0,0.6,1.0,1.0,1.0,1.0,0.0,0,3,Amar Suloev,53,1
978,Phil Baroni,loss,2001-11-02,M-DEC,3.0,5:00,3,1200,1.0,32.0,54.0,0.59,80.0,103.0,0.78,0.0,1.0,0.0,2.0,0.0,0,148,0.0,71.0,94.0,0.75,215.0,242.0,0.89,4.0,9.0,0.44,0.0,0.0,N/A,623,Matt Lindland,761,0
979,Phil Baroni,win,2001-02-23,U-DEC,2.0,5:00,6,900,0.0,39.0,54.0,0.72,210.0,230.0,0.91,2.0,2.0,1.0,0.0,0.0,N/A,584,0.0,2.0,3.0,0.66,41.0,42.0,0.98,0.0,0.0,N/A,0.0,0.0,N/A,0,Curtis Stout,243,1
980,Marc-Andre Barriault,loss,2024-01-20,S-DEC,3.0,5:00,4,1200,0.0,122.0,243.0,0.5,124.0,245.0,0.51,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,140.0,258.0,0.54,144.0,262.0,0.55,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Chris Curtis,195,0
981,Marc-Andre Barriault,win,2023-06-10,U-DEC,3.0,5:00,6,1200,1.0,95.0,192.0,0.49,103.0,200.0,0.52,0.0,0.0,N/A,0.0,0.0,N/A,40.0,0.0,83.0,169.0,0.49,87.0,173.0,0.5,1.0,11.0,0.09,0.0,0.0,N/A,198.0,Eryk Anders,359,1
982,Marc-Andre Barriault,win,2023-03-04,KO/TKO,2.0,4:12,2,852,0.0,109.0,222.0,0.49,127.0,246.0,0.52,0.0,0.0,N/A,0.0,0.0,N/A,89.0,0.0,82.0,171.0,0.47,83.0,172.0,0.48,0.0,1.0,0.0,0.0,0.0,N/A,0.0,Julian Marquez,582,1
983,Marc-Andre Barriault,loss,2022-09-17,SUB,3.0,1:53,5,1013,0.0,25.0,53.0,0.47,34.0,62.0,0.55,0.0,0.0,N/A,0.0,0.0,N/A,25.0,0.0,39.0,60.0,0.65,58.0,84.0,0.69,8.0,14.0,0.57,2.0,1.0,0.5,525.0,Anthony Hernandez,76,0
984,Marc-Andre Barriault,win,2022-04-23,SUB,1.0,2:36,5,156,0.0,13.0,17.0,0.76,17.0,21.0,0.81,0.0,0.0,N/A,1.0,1.0,1.0,3.0,0.0,12.0,13.0,0.92,16.0,17.0,0.94,2.0,4.0,0.5,0.0,0.0,N/A,92.0,Jordan Wright,565,1
985,Marc-Andre Barriault,loss,2022-02-05,KO/TKO,1.0,0:16,2,16,0.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,11.0,11.0,1.0,13.0,13.0,1.0,0.0,0.0,N/A,0.0,0.0,N/A,4.0,Chidi Njokuani,190,0
986,Marc-Andre Barriault,win,2021-09-04,U-DEC,3.0,5:00,6,1200,0.0,118.0,289.0,0.4,128.0,299.0,0.43,0.0,0.0,N/A,0.0,0.0,N/A,31.0,0.0,85.0,217.0,0.39,87.0,219.0,0.4,2.0,5.0,0.4,0.0,0.0,N/A,32.0,Dalcha Lungiambula,250,1
987,Marc-Andre Barriault,win,2021-03-27,KO/TKO,3.0,4:56,2,1196,1.0,141.0,275.0,0.51,190.0,339.0,0.56,0.0,1.0,0.0,0.0,0.0,N/A,360.0,0.0,108.0,219.0,0.49,142.0,261.0,0.54,0.0,3.0,0.0,0.0,0.0,N/A,123.0,Abu Azaitar,4,1
988,Marc-Andre Barriault,loss,2019-12-21,U-DEC,3.0,5:00,6,1200,0.0,51.0,160.0,0.31,57.0,166.0,0.34,0.0,2.0,0.0,0.0,0.0,N/A,7.0,0.0,77.0,187.0,0.41,83.0,193.0,0.43,5.0,10.0,0.5,0.0,0.0,N/A,208.0,JunYong Park,587,0
989,Marc-Andre Barriault,loss,2019-07-27,S-DEC,3.0,5:00,4,1200,0.0,39.0,77.0,0.5,62.0,102.0,0.61,1.0,3.0,0.33,0.0,0.0,N/A,136.0,0.0,40.0,117.0,0.34,98.0,181.0,0.54,1.0,7.0,0.14,0.0,0.0,N/A,289.0,Krzysztof Jotko,648,0
990,Marc-Andre Barriault,loss,2019-05-04,U-DEC,3.0,5:00,6,1200,0.0,69.0,130.0,0.53,76.0,137.0,0.55,0.0,1.0,0.0,0.0,0.0,N/A,5.0,0.0,72.0,148.0,0.48,102.0,181.0,0.56,2.0,8.0,0.25,0.0,0.0,N/A,378.0,Andrew Sanchez,69,0
991,Francimar Barroso,loss,2018-01-20,S-DEC,3.0,5:00,4,1200,0.0,74.0,128.0,0.57,74.0,128.0,0.58,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,74.0,209.0,0.35,74.0,209.0,0.35,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Gian Villante,398,0
992,Francimar Barroso,loss,2017-09-02,U-DEC,3.0,5:00,6,1200,0.0,24.0,55.0,0.43,36.0,69.0,0.52,2.0,14.0,0.14,0.0,0.0,N/A,96.0,0.0,46.0,150.0,0.3,75.0,179.0,0.42,0.0,0.0,N/A,0.0,0.0,N/A,13.0,Aleksandar Rakic,23,0
993,Francimar Barroso,win,2017-03-18,U-DEC,3.0,5:00,6,1200,0.0,28.0,62.0,0.45,46.0,82.0,0.56,7.0,12.0,0.58,0.0,0.0,N/A,159.0,0.0,31.0,73.0,0.42,55.0,102.0,0.54,1.0,5.0,0.2,0.0,0.0,N/A,238.0,Darren Stewart,280,1
994,Francimar Barroso,loss,2016-05-08,SUB,2.0,3:11,5,791,0.0,22.0,36.0,0.61,34.0,51.0,0.67,2.0,7.0,0.28,0.0,0.0,N/A,100.0,0.0,58.0,88.0,0.65,115.0,152.0,0.76,0.0,2.0,0.0,1.0,1.0,1.0,244.0,Nikita Krylov,840,0
995,Francimar Barroso,win,2016-01-17,U-DEC,3.0,5:00,6,1200,0.0,57.0,95.0,0.6,90.0,132.0,0.68,1.0,10.0,0.1,0.0,0.0,N/A,194.0,0.0,38.0,120.0,0.31,65.0,148.0,0.44,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Elvis Mutapcic,348,1
996,Francimar Barroso,win,2015-05-30,U-DEC,3.0,5:00,6,1200,0.0,46.0,96.0,0.47,67.0,117.0,0.57,0.0,14.0,0.0,0.0,0.0,N/A,397.0,0.0,35.0,61.0,0.57,46.0,74.0,0.62,0.0,0.0,N/A,0.0,0.0,N/A,24.0,Ryan Jimmo,939,1
997,Francimar Barroso,loss,2014-03-23,S-DEC,3.0,5:00,4,1200,0.0,36.0,67.0,0.53,76.0,114.0,0.67,3.0,8.0,0.37,0.0,0.0,N/A,181.0,0.0,44.0,77.0,0.57,98.0,135.0,0.73,1.0,8.0,0.12,0.0,0.0,N/A,352.0,Hans Stringer,420,0
998,Francimar Barroso,win,2013-08-03,U-DEC,3.0,5:00,6,1200,0.0,31.0,63.0,0.49,69.0,103.0,0.67,2.0,5.0,0.4,0.0,0.0,N/A,220.0,0.0,19.0,71.0,0.26,30.0,84.0,0.36,0.0,1.0,0.0,0.0,0.0,N/A,194.0,Ednaldo Oliveira,342,1
999,Pat Barry,loss,2013-12-06,KO/TKO,1.0,2:09,2,129,0.0,1.0,3.0,0.33,1.0,3.0,0.33,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,12.0,14.0,0.85,31.0,33.0,0.94,1.0,1.0,1.0,0.0,0.0,N/A,85.0,Soa Palelei,991,0
1000,Pat Barry,loss,2013-06-15,KO/TKO,1.0,0:59,2,59,0.0,2.0,3.0,0.66,2.0,3.0,0.67,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,10.0,15.0,0.66,16.0,22.0,0.73,0.0,0.0,N/A,0.0,0.0,N/A,5.0,Shawn Jordan,984,0
1001,Pat Barry,win,2012-12-15,KO/TKO,2.0,0:26,2,626,1.0,11.0,15.0,0.73,11.0,15.0,0.73,0.0,0.0,N/A,0.0,0.0,N/A,19.0,0.0,14.0,25.0,0.56,33.0,44.0,0.75,1.0,4.0,0.25,2.0,0.0,0,199.0,Shane del Rosario,982,1
1002,Pat Barry,loss,2012-05-05,KO/TKO,1.0,4:38,2,278,0.0,15.0,22.0,0.68,22.0,29.0,0.76,0.0,1.0,0.0,1.0,0.0,0,147.0,1.0,39.0,71.0,0.54,46.0,78.0,0.59,0.0,0.0,N/A,0.0,0.0,N/A,42.0,Lavar Johnson,666,0
1003,Pat Barry,win,2012-01-20,KO/TKO,1.0,3:38,2,218,1.0,12.0,13.0,0.92,12.0,15.0,0.8,0.0,0.0,N/A,0.0,0.0,N/A,25.0,0.0,3.0,19.0,0.15,5.0,21.0,0.24,2.0,3.0,0.66,1.0,0.0,0,81.0,Christian Morecraft,208,1
1004,Pat Barry,loss,2011-10-01,SUB,2.0,3:22,5,802,0.0,30.0,45.0,0.66,30.0,45.0,0.67,0.0,0.0,N/A,0.0,0.0,N/A,24.0,0.0,31.0,82.0,0.37,31.0,82.0,0.38,0.0,0.0,N/A,1.0,1.0,1.0,3.0,Stefan Struve,996,0
1005,Pat Barry,loss,2011-06-26,KO/TKO,1.0,2:39,2,159,2.0,8.0,16.0,0.5,11.0,19.0,0.58,0.0,1.0,0.0,0.0,0.0,N/A,9.0,1.0,10.0,16.0,0.62,11.0,17.0,0.65,0.0,2.0,0.0,0.0,0.0,N/A,1.0,Cheick Kongo,189,0
1006,Pat Barry,win,2011-01-22,U-DEC,3.0,5:00,6,1200,1.0,46.0,90.0,0.51,58.0,103.0,0.56,0.0,0.0,N/A,0.0,0.0,N/A,53.0,0.0,55.0,177.0,0.31,104.0,235.0,0.44,0.0,6.0,0.0,0.0,0.0,N/A,262.0,Joey Beltran,541,1
1007,Pat Barry,loss,2010-06-12,SUB,3.0,4:30,5,1170,2.0,25.0,66.0,0.37,26.0,67.0,0.39,0.0,0.0,N/A,0.0,0.0,N/A,4.0,1.0,42.0,100.0,0.42,113.0,174.0,0.65,0.0,1.0,0.0,2.0,1.0,0.5,267.0,Mirko Filipovic,810,0
1008,Pat Barry,win,2009-10-24,KO/TKO,2.0,2:30,2,750,1.0,29.0,64.0,0.45,31.0,66.0,0.47,0.0,0.0,N/A,0.0,0.0,N/A,69.0,0.0,29.0,72.0,0.4,29.0,72.0,0.4,0.0,2.0,0.0,0.0,0.0,N/A,0.0,Antoni Hardonk,88,1
1009,Pat Barry,loss,2009-05-23,SUB,1.0,1:42,5,102,0.0,3.0,11.0,0.27,3.0,11.0,0.27,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,5.0,0.0,2.0,8.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,44.0,Tim Hague,1041,0
1010,Pat Barry,win,2008-12-27,KO/TKO,1.0,2:36,2,156,0.0,6.0,13.0,0.46,6.0,13.0,0.46,0.0,0.0,N/A,0.0,0.0,N/A,39.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,N/A,38.0,Dan Evensen,254,1
1011,Enrique Barzola,loss,2019-10-26,U-DEC,3.0,5:00,6,1200,0.0,78.0,234.0,0.33,83.0,239.0,0.35,1.0,5.0,0.2,0.0,0.0,N/A,38.0,0.0,71.0,233.0,0.3,78.0,244.0,0.32,4.0,11.0,0.36,0.0,0.0,N/A,132.0,Movsar Evloev,818,0
1012,Enrique Barzola,win,2019-08-10,S-DEC,3.0,5:00,4,1200,0.0,83.0,239.0,0.34,88.0,244.0,0.36,3.0,7.0,0.42,0.0,0.0,N/A,39.0,0.0,90.0,236.0,0.38,98.0,247.0,0.4,0.0,1.0,0.0,0.0,0.0,N/A,24.0,Bobby Moffett,119,1
1013,Enrique Barzola,loss,2019-03-30,U-DEC,3.0,5:00,6,1200,0.0,52.0,126.0,0.41,53.0,127.0,0.42,0.0,8.0,0.0,0.0,0.0,N/A,30.0,0.0,58.0,243.0,0.23,58.0,243.0,0.24,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Kevin Aguilar,633,0
1014,Enrique Barzola,win,2018-05-19,U-DEC,3.0,5:00,6,1200,0.0,51.0,94.0,0.54,89.0,149.0,0.6,10.0,15.0,0.66,1.0,0.0,0,433.0,0.0,29.0,87.0,0.33,39.0,102.0,0.38,0.0,1.0,0.0,0.0,0.0,N/A,53.0,Brandon Davis,126,1
1015,Enrique Barzola,win,2018-01-20,U-DEC,3.0,5:00,6,1200,0.0,55.0,122.0,0.45,73.0,143.0,0.51,5.0,10.0,0.5,0.0,0.0,N/A,274.0,0.0,43.0,146.0,0.29,55.0,158.0,0.35,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Matt Bessette,754,1
1016,Enrique Barzola,win,2017-05-13,U-DEC,3.0,5:00,6,1200,0.0,46.0,148.0,0.31,94.0,212.0,0.44,9.0,15.0,0.6,1.0,0.0,0,350.0,0.0,51.0,151.0,0.33,67.0,169.0,0.4,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Gabriel Benitez,384,1
1017,Enrique Barzola,win,2016-11-05,U-DEC,3.0,5:00,6,1200,0.0,72.0,127.0,0.56,129.0,231.0,0.56,7.0,12.0,0.58,0.0,0.0,N/A,426.0,0.0,29.0,105.0,0.27,41.0,121.0,0.34,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Chris Avila,191,1
1018,Enrique Barzola,loss,2016-08-27,S-DEC,3.0,5:00,4,1200,0.0,55.0,165.0,0.33,56.0,168.0,0.33,1.0,9.0,0.11,0.0,0.0,N/A,18.0,0.0,41.0,141.0,0.29,41.0,142.0,0.29,1.0,3.0,0.33,0.0,0.0,N/A,27.0,Kyle Bochniak,653,0
1019,Enrique Barzola,win,2015-11-21,U-DEC,3.0,5:00,6,1200,0.0,38.0,71.0,0.53,173.0,221.0,0.78,5.0,9.0,0.55,0.0,0.0,N/A,660.0,0.0,10.0,38.0,0.26,16.0,45.0,0.36,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Horacio Gutierrez,433,1
1020,Javid Basharat,loss,2024-03-02,U-DEC,3.0,5:00,6,1200,0.0,67.0,205.0,0.32,67.0,205.0,0.33,0.0,4.0,0.0,0.0,0.0,N/A,0.0,0.0,75.0,174.0,0.43,77.0,176.0,0.44,0.0,0.0,N/A,0.0,0.0,N/A,13.0,Aiemann Zahabi,6,0
1021,Javid Basharat,win,2023-01-14,U-DEC,3.0,5:00,6,1200,0.0,95.0,130.0,0.73,125.0,164.0,0.76,3.0,5.0,0.6,0.0,0.0,N/A,319.0,0.0,29.0,88.0,0.32,70.0,133.0,0.53,2.0,11.0,0.18,0.0,0.0,N/A,139.0,Mateus Mendonca,751,1
1022,Javid Basharat,win,2022-09-17,U-DEC,3.0,5:00,6,1200,0.0,80.0,149.0,0.53,106.0,177.0,0.6,2.0,4.0,0.5,0.0,0.0,N/A,193.0,0.0,33.0,113.0,0.29,39.0,119.0,0.33,2.0,13.0,0.15,0.0,0.0,N/A,103.0,Tony Gravely,1061,1
1023,Javid Basharat,win,2022-03-12,U-DEC,3.0,5:00,6,1200,0.0,89.0,164.0,0.54,89.0,164.0,0.54,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,62.0,178.0,0.34,62.0,178.0,0.35,0.0,3.0,0.0,0.0,0.0,N/A,3.0,Trevin Jones,1067,1
1024,Javid Basharat,win,2021-10-26,SUB,3.0,4:12,5,1152,0.0,70.0,110.0,0.63,109.0,155.0,0.7,3.0,5.0,0.6,1.0,1.0,1.0,601.0,0.0,12.0,32.0,0.37,29.0,51.0,0.57,0.0,0.0,N/A,0.0,0.0,N/A,2.0,Oron Kahlon,850,1
1025,Farid Basharat,win,2024-01-13,U-DEC,3.0,5:00,6,1200,0.0,42.0,100.0,0.42,55.0,116.0,0.47,5.0,16.0,0.31,1.0,0.0,0.0,418.0,0.0,40.0,93.0,0.43,41.0,94.0,0.44,0.0,0.0,N/A,0.0,0.0,N/A,2.0,Taylor Lapilus,1021,1
1026,Farid Basharat,win,2023-09-02,SUB,1.0,4:15,5,255,0.0,4.0,6.0,0.66,25.0,36.0,0.69,2.0,5.0,0.4,1.0,1.0,1.0,195.0,0.0,7.0,8.0,0.87,25.0,26.0,0.96,0.0,0.0,N/A,0.0,0.0,N/A,30.0,Kleydson Rodrigues,646,1
1027,Farid Basharat,win,2023-03-04,U-DEC,3.0,5:00,6,1200,0.0,58.0,96.0,0.6,76.0,115.0,0.66,3.0,6.0,0.5,0.0,0.0,N/A,328.0,0.0,46.0,117.0,0.39,91.0,164.0,0.55,1.0,6.0,0.16,1.0,0.0,0,158.0,Da'Mon Blackshear,245,1
1028,Farid Basharat,win,2022-09-13,U-DEC,3.0,5:00,6,1200,0.0,116.0,177.0,0.65,163.0,226.0,0.72,3.0,4.0,0.75,0.0,0.0,N/A,545.0,0.0,27.0,67.0,0.4,39.0,84.0,0.46,0.0,0.0,N/A,2.0,0.0,0,0.0,Allan Begosso,48,1
1029,Shayna Baszler,loss,2015-03-21,KO/TKO,1.0,1:56,2,116,0.0,1.0,8.0,0.12,1.0,8.0,0.12,0.0,2.0,0.0,0.0,0.0,N/A,1.0,1.0,15.0,17.0,0.88,17.0,20.0,0.85,0.0,0.0,N/A,0.0,0.0,N/A,1.0,Amanda Nunes,51,0
1030,Shayna Baszler,loss,2014-08-30,KO/TKO,2.0,1:56,2,716,0.0,8.0,30.0,0.26,19.0,41.0,0.46,1.0,4.0,0.25,1.0,0.0,0,115.0,0.0,68.0,103.0,0.66,97.0,132.0,0.73,0.0,0.0,N/A,0.0,0.0,N/A,156.0,Bethe Correia,112,0
1031,Shayna Baszler,loss,2012-07-28,U-DEC,3.0,5:00,6,1200,0.0,57.0,137.0,0.41,74.0,155.0,0.48,0.0,0.0,N/A,1.0,0.0,0,N/A,0.0,61.0,134.0,0.45,110.0,186.0,0.59,4.0,8.0,0.5,0.0,0.0,N/A,N/A,Sara McMann,954,0
1032,Shayna Baszler,loss,2009-06-19,U-DEC,3.0,5:00,6,1200,0.0,38.0,161.0,0.23,55.0,180.0,0.31,1.0,4.0,0.25,1.0,0.0,0,N/A,0.0,88.0,225.0,0.39,151.0,290.0,0.52,1.0,1.0,1.0,0.0,0.0,N/A,N/A,Sarah Kaufman,956,0
1033,Shayna Baszler,loss,2008-07-26,KO/TKO,2.0,2:48,2,768,0.0,7.0,26.0,0.26,13.0,32.0,0.41,0.0,1.0,0.0,1.0,0.0,0,N/A,2.0,52.0,105.0,0.49,67.0,123.0,0.54,0.0,0.0,N/A,0.0,0.0,N/A,N/A,Cristiane Justino,238,0
1034,Bryan Battle,win,2023-09-23,SUB,2.0,4:32,5,872,0.0,45.0,80.0,0.56,63.0,105.0,0.6,1.0,2.0,0.5,1.0,1.0,1.0,210.0,0.0,25.0,51.0,0.49,29.0,57.0,0.51,0.0,2.0,0.0,0.0,0.0,N/A,33.0,AJ Fletcher,0,1
1035,Bryan Battle,win,2023-05-13,KO/TKO,1.0,0:14,2,14,1.0,3.0,9.0,0.33,3.0,9.0,0.33,0.0,0.0,N/A,0.0,0.0,N/A,3.0,0.0,6.0,12.0,0.5,6.0,12.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Gabe Green,383,1
1036,Bryan Battle,loss,2022-12-17,U-DEC,3.0,5:00,6,1200,0.0,3.0,16.0,0.18,25.0,42.0,0.6,0.0,1.0,0.0,0.0,0.0,N/A,0.0,1.0,43.0,68.0,0.63,102.0,149.0,0.68,7.0,9.0,0.77,0.0,0.0,N/A,851.0,Rinat Fakhretdinov,911,0
